sudo: a password is required
Currently logged in as: t4r3k (t4r3k-carleton-university). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.17.5
wandb: Run data is saved locally in /home/library/workspace/mlos/gym/0_mdpax/wandb/run-20240729_034631-wioe5rny
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run prime-snowflake-15
wandb: ⭐️ View project at https://wandb.ai/t4r3k-carleton-university/moon
wandb: 🚀 View run at https://wandb.ai/t4r3k-carleton-university/moon/runs/wioe5rny
No saved agents found.
Time: 00h 00m 03s, Episode: 0, Steps: 10, epr: -18.0, Loss: 0.0 Score: -18.0, Done: False
Time: 00h 18m 30s, Episode: 1593, Steps: 5075, epr: 11.2, Loss: 3.05 Score: 13.0, Done: True
Time: 00h 18m 31s, Episode: 1594, Steps: 5076, epr: 11.2, Loss: 3.57 Score: 15.0, Done: True
Time: 00h 18m 32s, Episode: 1595, Steps: 5078, epr: 11.2, Loss: 3.59 Score: 14.0, Done: True
Time: 00h 18m 33s, Episode: 1596, Steps: 5084, epr: 11.2, Loss: 3.97 Score: 9.0, Done: True
Time: 00h 18m 34s, Episode: 1597, Steps: 5085, epr: 11.2, Loss: 3.7 Score: 15.0, Done: True
Time: 00h 18m 35s, Episode: 1598, Steps: 5086, epr: 11.2, Loss: 4.02 Score: 15.0, Done: True
Time: 00h 18m 36s, Episode: 1599, Steps: 5091, epr: 11.2, Loss: 4.07 Score: 9.0, Done: True
Time: 00h 18m 37s, Episode: 1600, Steps: 5095, epr: 11.2, Loss: 3.65 Score: 12.0, Done: True
Time: 00h 18m 38s, Episode: 1601, Steps: 5097, epr: 11.2, Loss: 3.72 Score: 14.0, Done: True
Time: 00h 18m 39s, Episode: 1602, Steps: 5098, epr: 11.2, Loss: 3.7 Score: 15.0, Done: True
Time: 00h 18m 40s, Episode: 1603, Steps: 5102, epr: 11.2, Loss: 3.34 Score: 12.0, Done: True
Time: 00h 18m 41s, Episode: 1604, Steps: 5111, epr: 11.2, Loss: 3.33 Score: 1.0, Done: True
Time: 00h 18m 42s, Episode: 1605, Steps: 5114, epr: 11.2, Loss: 4.16 Score: 13.0, Done: True
Time: 00h 18m 43s, Episode: 1606, Steps: 5115, epr: 11.2, Loss: 3.08 Score: 15.0, Done: True
Time: 00h 18m 44s, Episode: 1607, Steps: 5118, epr: 11.2, Loss: 4.01 Score: 13.0, Done: True
Time: 00h 18m 45s, Episode: 1608, Steps: 5120, epr: 11.2, Loss: 3.3 Score: 14.0, Done: True
Time: 00h 18m 46s, Episode: 1609, Steps: 5122, epr: 11.2, Loss: 3.89 Score: 14.0, Done: True
Time: 00h 18m 47s, Episode: 1610, Steps: 5124, epr: 11.2, Loss: 3.91 Score: 14.0, Done: True
Time: 00h 18m 48s, Episode: 1611, Steps: 5125, epr: 11.2, Loss: 3.87 Score: 15.0, Done: True
Time: 00h 18m 49s, Episode: 1612, Steps: 5126, epr: 11.2, Loss: 3.47 Score: 15.0, Done: True
Time: 00h 18m 50s, Episode: 1613, Steps: 5127, epr: 11.2, Loss: 4.01 Score: 15.0, Done: True
Time: 00h 18m 51s, Episode: 1614, Steps: 5129, epr: 11.2, Loss: 3.83 Score: 14.0, Done: True
Time: 00h 18m 52s, Episode: 1615, Steps: 5130, epr: 11.2, Loss: 3.29 Score: 15.0, Done: True
Time: 00h 18m 53s, Episode: 1616, Steps: 5133, epr: 11.2, Loss: 3.54 Score: 13.0, Done: True
Time: 00h 18m 54s, Episode: 1617, Steps: 5134, epr: 11.2, Loss: 3.83 Score: 15.0, Done: True
Time: 00h 18m 55s, Episode: 1618, Steps: 5136, epr: 11.2, Loss: 3.99 Score: 14.0, Done: True
Time: 00h 18m 56s, Episode: 1619, Steps: 5139, epr: 11.2, Loss: 3.66 Score: 13.0, Done: True
Time: 00h 18m 57s, Episode: 1620, Steps: 5142, epr: 11.2, Loss: 3.54 Score: 13.0, Done: True
Time: 00h 18m 58s, Episode: 1621, Steps: 5148, epr: 11.2, Loss: 3.18 Score: 5.0, Done: True
Time: 00h 18m 59s, Episode: 1622, Steps: 5151, epr: 11.2, Loss: 3.32 Score: 13.0, Done: True
Time: 00h 19m 00s, Episode: 1623, Steps: 5154, epr: 11.2, Loss: 3.67 Score: 13.0, Done: True
Time: 00h 19m 01s, Episode: 1624, Steps: 5156, epr: 11.2, Loss: 3.6 Score: 14.0, Done: True
Time: 00h 19m 02s, Episode: 1625, Steps: 5161, epr: 11.2, Loss: 3.48 Score: 8.0, Done: True
Time: 00h 19m 03s, Episode: 1626, Steps: 5165, epr: 11.2, Loss: 3.1 Score: 11.0, Done: True
Time: 00h 19m 04s, Episode: 1627, Steps: 5168, epr: 11.2, Loss: 3.3 Score: 13.0, Done: True
Time: 00h 19m 05s, Episode: 1628, Steps: 5170, epr: 11.2, Loss: 3.99 Score: 14.0, Done: True
Time: 00h 19m 06s, Episode: 1629, Steps: 5177, epr: 11.2, Loss: 3.1 Score: 8.0, Done: True
Time: 00h 19m 07s, Episode: 1630, Steps: 5180, epr: 11.2, Loss: 3.52 Score: 13.0, Done: True
Time: 00h 19m 08s, Episode: 1631, Steps: 5186, epr: 11.2, Loss: 3.22 Score: 10.0, Done: True
Time: 00h 19m 09s, Episode: 1632, Steps: 5189, epr: 11.2, Loss: 3.6 Score: 13.0, Done: True
Time: 00h 19m 10s, Episode: 1633, Steps: 5192, epr: 11.2, Loss: 3.9 Score: 11.0, Done: True
Time: 00h 19m 11s, Episode: 1634, Steps: 5195, epr: 11.2, Loss: 3.7 Score: 13.0, Done: True
Time: 00h 19m 12s, Episode: 1635, Steps: 5196, epr: 11.2, Loss: 3.26 Score: 15.0, Done: True
Time: 00h 19m 13s, Episode: 1636, Steps: 5197, epr: 11.2, Loss: 3.42 Score: 15.0, Done: True
Time: 00h 19m 14s, Episode: 1637, Steps: 5198, epr: 11.2, Loss: 3.26 Score: 15.0, Done: True
Time: 00h 19m 15s, Episode: 1638, Steps: 5202, epr: 11.2, Loss: 3.56 Score: 12.0, Done: True
Time: 00h 19m 16s, Episode: 1639, Steps: 5205, epr: 11.2, Loss: 3.16 Score: 13.0, Done: True
Time: 00h 19m 17s, Episode: 1640, Steps: 5207, epr: 11.2, Loss: 3.51 Score: 14.0, Done: True
Time: 00h 19m 18s, Episode: 1641, Steps: 5209, epr: 11.2, Loss: 3.22 Score: 13.0, Done: True
Time: 00h 19m 19s, Episode: 1642, Steps: 5210, epr: 11.2, Loss: 3.3 Score: 15.0, Done: True
Time: 00h 19m 20s, Episode: 1643, Steps: 5212, epr: 11.2, Loss: 2.91 Score: 14.0, Done: True
Time: 00h 19m 21s, Episode: 1644, Steps: 5213, epr: 11.2, Loss: 3.41 Score: 15.0, Done: True
Time: 00h 19m 22s, Episode: 1645, Steps: 5215, epr: 11.2, Loss: 3.31 Score: 13.0, Done: True
Time: 00h 19m 23s, Episode: 1646, Steps: 5218, epr: 11.2, Loss: 3.32 Score: 13.0, Done: True
Time: 00h 19m 24s, Episode: 1647, Steps: 5219, epr: 11.2, Loss: 3.66 Score: 15.0, Done: True
Time: 00h 19m 25s, Episode: 1648, Steps: 5221, epr: 11.2, Loss: 3.43 Score: 13.0, Done: True
Time: 00h 19m 26s, Episode: 1649, Steps: 5225, epr: 11.2, Loss: 3.77 Score: 12.0, Done: True
Time: 00h 19m 27s, Episode: 1650, Steps: 5230, epr: 11.2, Loss: 3.62 Score: 11.0, Done: True
Time: 00h 19m 28s, Episode: 1651, Steps: 5232, epr: 11.2, Loss: 3.72 Score: 14.0, Done: True
Time: 00h 19m 29s, Episode: 1652, Steps: 5234, epr: 11.2, Loss: 3.9 Score: 14.0, Done: True
Time: 00h 19m 30s, Episode: 1653, Steps: 5237, epr: 11.2, Loss: 3.64 Score: 12.0, Done: True
Time: 00h 19m 31s, Episode: 1654, Steps: 5238, epr: 11.2, Loss: 3.83 Score: 15.0, Done: True
Time: 00h 19m 32s, Episode: 1655, Steps: 5239, epr: 11.2, Loss: 4.07 Score: 15.0, Done: True
Time: 00h 19m 33s, Episode: 1656, Steps: 5241, epr: 11.2, Loss: 3.51 Score: 14.0, Done: True
Time: 00h 19m 34s, Episode: 1657, Steps: 5242, epr: 11.2, Loss: 4.19 Score: 15.0, Done: True
Time: 00h 19m 35s, Episode: 1658, Steps: 5244, epr: 11.2, Loss: 3.93 Score: 14.0, Done: True
Time: 00h 19m 37s, Episode: 1659, Steps: 5246, epr: 11.2, Loss: 3.72 Score: 14.0, Done: True
Time: 00h 19m 38s, Episode: 1660, Steps: 5247, epr: 11.2, Loss: 3.91 Score: 15.0, Done: True
Time: 00h 19m 39s, Episode: 1661, Steps: 5250, epr: 11.2, Loss: 3.52 Score: 13.0, Done: True
Time: 00h 19m 40s, Episode: 1662, Steps: 5252, epr: 11.2, Loss: 3.4 Score: 14.0, Done: True
Time: 00h 19m 41s, Episode: 1663, Steps: 5255, epr: 11.2, Loss: 3.26 Score: 13.0, Done: True
Time: 00h 19m 42s, Episode: 1664, Steps: 5256, epr: 11.2, Loss: 3.98 Score: 15.0, Done: True
Time: 00h 19m 43s, Episode: 1665, Steps: 5257, epr: 11.2, Loss: 3.86 Score: 15.0, Done: True
Time: 00h 19m 44s, Episode: 1666, Steps: 5259, epr: 11.2, Loss: 3.77 Score: 14.0, Done: True
Time: 00h 19m 45s, Episode: 1667, Steps: 5261, epr: 11.3, Loss: 3.8 Score: 14.0, Done: True
Time: 00h 19m 46s, Episode: 1668, Steps: 5263, epr: 11.3, Loss: 3.58 Score: 14.0, Done: True
Time: 00h 19m 47s, Episode: 1669, Steps: 5265, epr: 11.3, Loss: 3.91 Score: 14.0, Done: True
Time: 00h 19m 48s, Episode: 1670, Steps: 5269, epr: 11.3, Loss: 3.95 Score: 12.0, Done: True
Time: 00h 19m 49s, Episode: 1671, Steps: 5270, epr: 11.3, Loss: 3.63 Score: 15.0, Done: True
Time: 00h 19m 50s, Episode: 1672, Steps: 5271, epr: 11.3, Loss: 3.84 Score: 15.0, Done: True
Time: 00h 19m 51s, Episode: 1673, Steps: 5274, epr: 11.3, Loss: 3.67 Score: 13.0, Done: True
Time: 00h 19m 52s, Episode: 1674, Steps: 5278, epr: 11.3, Loss: 3.21 Score: 12.0, Done: True
Time: 00h 19m 53s, Episode: 1675, Steps: 5281, epr: 11.3, Loss: 3.34 Score: 12.0, Done: True
Time: 00h 19m 54s, Episode: 1676, Steps: 5282, epr: 11.3, Loss: 3.25 Score: 15.0, Done: True
Time: 00h 19m 55s, Episode: 1677, Steps: 5283, epr: 11.3, Loss: 3.45 Score: 15.0, Done: True
Time: 00h 19m 56s, Episode: 1678, Steps: 5284, epr: 11.3, Loss: 3.38 Score: 15.0, Done: True
Time: 00h 19m 57s, Episode: 1679, Steps: 5287, epr: 11.3, Loss: 3.61 Score: 13.0, Done: True
Time: 00h 19m 58s, Episode: 1680, Steps: 5289, epr: 11.3, Loss: 3.49 Score: 12.0, Done: True
Time: 00h 19m 59s, Episode: 1681, Steps: 5293, epr: 11.3, Loss: 3.71 Score: 12.0, Done: True
Time: 00h 20m 00s, Episode: 1682, Steps: 5297, epr: 11.3, Loss: 3.46 Score: 12.0, Done: True
Time: 00h 20m 02s, Episode: 1683, Steps: 5300, epr: 11.3, Loss: 3.18 Score: 13.0, Done: True
Time: 00h 20m 03s, Episode: 1684, Steps: 5303, epr: 11.3, Loss: 3.29 Score: 13.0, Done: True
Time: 00h 20m 04s, Episode: 1685, Steps: 5304, epr: 11.3, Loss: 3.58 Score: 15.0, Done: True
Time: 00h 20m 05s, Episode: 1686, Steps: 5306, epr: 11.3, Loss: 3.71 Score: 13.0, Done: True
Time: 00h 20m 06s, Episode: 1687, Steps: 5308, epr: 11.3, Loss: 3.23 Score: 13.0, Done: True
Time: 00h 20m 07s, Episode: 1688, Steps: 5313, epr: 11.3, Loss: 3.04 Score: 10.0, Done: True
Time: 00h 20m 08s, Episode: 1689, Steps: 5314, epr: 11.3, Loss: 2.87 Score: 15.0, Done: True
Time: 00h 20m 09s, Episode: 1690, Steps: 5318, epr: 11.3, Loss: 3.5 Score: 12.0, Done: True
Time: 00h 20m 10s, Episode: 1691, Steps: 5319, epr: 11.3, Loss: 3.1 Score: 15.0, Done: True
Time: 00h 20m 11s, Episode: 1692, Steps: 5320, epr: 11.3, Loss: 3.43 Score: 15.0, Done: True
Time: 00h 20m 12s, Episode: 1693, Steps: 5325, epr: 11.3, Loss: 3.27 Score: 8.0, Done: True
Time: 00h 20m 13s, Episode: 1694, Steps: 5326, epr: 11.3, Loss: 3.9 Score: 15.0, Done: True
Time: 00h 20m 14s, Episode: 1695, Steps: 5327, epr: 11.3, Loss: 3.5 Score: 15.0, Done: True
Time: 00h 20m 15s, Episode: 1696, Steps: 5330, epr: 11.3, Loss: 3.36 Score: 11.0, Done: True
Time: 00h 20m 16s, Episode: 1697, Steps: 5332, epr: 11.3, Loss: 4.0 Score: 13.0, Done: True
Time: 00h 20m 17s, Episode: 1698, Steps: 5336, epr: 11.3, Loss: 3.43 Score: 11.0, Done: True
Time: 00h 20m 18s, Episode: 1699, Steps: 5339, epr: 11.3, Loss: 3.24 Score: 13.0, Done: True
Time: 00h 20m 19s, Episode: 1700, Steps: 5341, epr: 11.3, Loss: 3.22 Score: 14.0, Done: True
Time: 00h 20m 20s, Episode: 1701, Steps: 5345, epr: 11.3, Loss: 4.07 Score: 12.0, Done: True
Time: 00h 20m 21s, Episode: 1702, Steps: 5346, epr: 11.3, Loss: 3.25 Score: 15.0, Done: True
Time: 00h 20m 22s, Episode: 1703, Steps: 5347, epr: 11.3, Loss: 3.13 Score: 15.0, Done: True
Time: 00h 20m 23s, Episode: 1704, Steps: 5351, epr: 11.3, Loss: 3.15 Score: 12.0, Done: True
Time: 00h 20m 24s, Episode: 1705, Steps: 5355, epr: 11.3, Loss: 3.45 Score: 12.0, Done: True
Time: 00h 20m 26s, Episode: 1706, Steps: 5358, epr: 11.3, Loss: 3.27 Score: 11.0, Done: True
Time: 00h 20m 27s, Episode: 1707, Steps: 5359, epr: 11.3, Loss: 4.01 Score: 15.0, Done: True
Time: 00h 20m 28s, Episode: 1708, Steps: 5360, epr: 11.3, Loss: 3.59 Score: 15.0, Done: True
Time: 00h 20m 29s, Episode: 1709, Steps: 5361, epr: 11.3, Loss: 3.77 Score: 15.0, Done: True
Time: 00h 20m 30s, Episode: 1710, Steps: 5363, epr: 11.3, Loss: 3.45 Score: 12.0, Done: True
Time: 00h 20m 31s, Episode: 1711, Steps: 5365, epr: 11.3, Loss: 3.1 Score: 14.0, Done: True
Time: 00h 20m 32s, Episode: 1712, Steps: 5367, epr: 11.3, Loss: 2.88 Score: 14.0, Done: True
Time: 00h 20m 33s, Episode: 1713, Steps: 5369, epr: 11.3, Loss: 3.52 Score: 14.0, Done: True
Time: 00h 20m 34s, Episode: 1714, Steps: 5373, epr: 11.3, Loss: 3.44 Score: 12.0, Done: True
Time: 00h 20m 35s, Episode: 1715, Steps: 5375, epr: 11.3, Loss: 3.4 Score: 14.0, Done: True
Time: 00h 20m 36s, Episode: 1716, Steps: 5376, epr: 11.3, Loss: 3.38 Score: 15.0, Done: True
Time: 00h 20m 37s, Episode: 1717, Steps: 5381, epr: 11.3, Loss: 2.92 Score: 9.0, Done: True
Time: 00h 20m 38s, Episode: 1718, Steps: 5384, epr: 11.3, Loss: 3.33 Score: 13.0, Done: True
Time: 00h 20m 39s, Episode: 1719, Steps: 5386, epr: 11.3, Loss: 3.09 Score: 12.0, Done: True
Time: 00h 20m 40s, Episode: 1720, Steps: 5388, epr: 11.3, Loss: 3.45 Score: 12.0, Done: True
Time: 00h 20m 41s, Episode: 1721, Steps: 5390, epr: 11.3, Loss: 3.15 Score: 14.0, Done: True
Time: 00h 20m 42s, Episode: 1722, Steps: 5391, epr: 11.3, Loss: 3.31 Score: 15.0, Done: True
Time: 00h 20m 43s, Episode: 1723, Steps: 5392, epr: 11.3, Loss: 3.56 Score: 15.0, Done: True
Time: 00h 20m 44s, Episode: 1724, Steps: 5394, epr: 11.3, Loss: 3.42 Score: 14.0, Done: True
Time: 00h 20m 45s, Episode: 1725, Steps: 5397, epr: 11.3, Loss: 3.85 Score: 13.0, Done: True
Time: 00h 20m 46s, Episode: 1726, Steps: 5398, epr: 11.3, Loss: 3.31 Score: 15.0, Done: True
Time: 00h 20m 47s, Episode: 1727, Steps: 5400, epr: 11.3, Loss: 3.69 Score: 13.0, Done: True
Time: 00h 20m 48s, Episode: 1728, Steps: 5402, epr: 11.3, Loss: 3.34 Score: 13.0, Done: True
Time: 00h 20m 49s, Episode: 1729, Steps: 5406, epr: 11.3, Loss: 3.79 Score: 12.0, Done: True
Time: 00h 20m 50s, Episode: 1730, Steps: 5408, epr: 11.3, Loss: 3.43 Score: 14.0, Done: True
Time: 00h 20m 51s, Episode: 1731, Steps: 5409, epr: 11.3, Loss: 3.36 Score: 15.0, Done: True
Time: 00h 20m 52s, Episode: 1732, Steps: 5412, epr: 11.3, Loss: 3.32 Score: 13.0, Done: True
Time: 00h 20m 53s, Episode: 1733, Steps: 5413, epr: 11.3, Loss: 3.79 Score: 15.0, Done: True
Time: 00h 20m 54s, Episode: 1734, Steps: 5417, epr: 11.3, Loss: 3.35 Score: 12.0, Done: True
Time: 00h 20m 55s, Episode: 1735, Steps: 5419, epr: 11.3, Loss: 3.36 Score: 14.0, Done: True
Time: 00h 20m 56s, Episode: 1736, Steps: 5423, epr: 11.3, Loss: 3.24 Score: 11.0, Done: True
Time: 00h 20m 57s, Episode: 1737, Steps: 5424, epr: 11.3, Loss: 3.5 Score: 15.0, Done: True
Time: 00h 20m 58s, Episode: 1738, Steps: 5426, epr: 11.3, Loss: 3.26 Score: 14.0, Done: True
Time: 00h 20m 59s, Episode: 1739, Steps: 5429, epr: 11.3, Loss: 3.63 Score: 13.0, Done: True
Time: 00h 21m 00s, Episode: 1740, Steps: 5433, epr: 11.3, Loss: 3.37 Score: 12.0, Done: True
Time: 00h 21m 02s, Episode: 1741, Steps: 5436, epr: 11.3, Loss: 3.69 Score: 13.0, Done: True
Time: 00h 21m 03s, Episode: 1742, Steps: 5437, epr: 11.3, Loss: 3.43 Score: 15.0, Done: True
Time: 00h 21m 04s, Episode: 1743, Steps: 5438, epr: 11.3, Loss: 3.39 Score: 15.0, Done: True
Time: 00h 21m 05s, Episode: 1744, Steps: 5440, epr: 11.3, Loss: 3.38 Score: 13.0, Done: True
Time: 00h 21m 06s, Episode: 1745, Steps: 5442, epr: 11.3, Loss: 3.59 Score: 14.0, Done: True
Time: 00h 21m 07s, Episode: 1746, Steps: 5444, epr: 11.3, Loss: 3.82 Score: 14.0, Done: True
Time: 00h 21m 08s, Episode: 1747, Steps: 5445, epr: 11.3, Loss: 3.31 Score: 15.0, Done: True
Time: 00h 21m 09s, Episode: 1748, Steps: 5448, epr: 11.3, Loss: 2.78 Score: 13.0, Done: True
Time: 00h 21m 10s, Episode: 1749, Steps: 5449, epr: 11.4, Loss: 3.88 Score: 15.0, Done: True
Time: 00h 21m 11s, Episode: 1750, Steps: 5451, epr: 11.4, Loss: 3.19 Score: 14.0, Done: True
Time: 00h 21m 12s, Episode: 1751, Steps: 5454, epr: 11.4, Loss: 3.58 Score: 13.0, Done: True
Time: 00h 21m 13s, Episode: 1752, Steps: 5455, epr: 11.4, Loss: 3.43 Score: 15.0, Done: True
Time: 00h 21m 14s, Episode: 1753, Steps: 5456, epr: 11.4, Loss: 3.21 Score: 15.0, Done: True
Time: 00h 21m 15s, Episode: 1754, Steps: 5459, epr: 11.4, Loss: 3.06 Score: 13.0, Done: True
Time: 00h 21m 17s, Episode: 1755, Steps: 5460, epr: 11.4, Loss: 3.44 Score: 15.0, Done: True
Time: 00h 21m 18s, Episode: 1756, Steps: 5465, epr: 11.4, Loss: 3.73 Score: 11.0, Done: True
Time: 00h 21m 19s, Episode: 1757, Steps: 5467, epr: 11.4, Loss: 3.05 Score: 14.0, Done: True
Time: 00h 21m 20s, Episode: 1758, Steps: 5468, epr: 11.4, Loss: 3.19 Score: 15.0, Done: True
Time: 00h 21m 21s, Episode: 1759, Steps: 5471, epr: 11.4, Loss: 3.16 Score: 12.0, Done: True
Time: 00h 21m 22s, Episode: 1760, Steps: 5474, epr: 11.4, Loss: 3.56 Score: 13.0, Done: True
Time: 00h 21m 23s, Episode: 1761, Steps: 5477, epr: 11.4, Loss: 3.49 Score: 13.0, Done: True
Time: 00h 21m 24s, Episode: 1762, Steps: 5481, epr: 11.4, Loss: 3.52 Score: 12.0, Done: True
Time: 00h 21m 25s, Episode: 1763, Steps: 5482, epr: 11.4, Loss: 3.24 Score: 15.0, Done: True
Time: 00h 21m 26s, Episode: 1764, Steps: 5484, epr: 11.4, Loss: 3.6 Score: 13.0, Done: True
Time: 00h 21m 27s, Episode: 1765, Steps: 5486, epr: 11.4, Loss: 3.39 Score: 13.0, Done: True
Time: 00h 21m 28s, Episode: 1766, Steps: 5490, epr: 11.4, Loss: 3.2 Score: 11.0, Done: True
Time: 00h 21m 29s, Episode: 1767, Steps: 5491, epr: 11.4, Loss: 3.16 Score: 15.0, Done: True
Time: 00h 21m 30s, Episode: 1768, Steps: 5493, epr: 11.4, Loss: 3.18 Score: 14.0, Done: True
Time: 00h 21m 31s, Episode: 1769, Steps: 5499, epr: 11.4, Loss: 3.37 Score: 10.0, Done: True
Time: 00h 21m 32s, Episode: 1770, Steps: 5501, epr: 11.4, Loss: 3.38 Score: 13.0, Done: True
Time: 00h 21m 33s, Episode: 1771, Steps: 5503, epr: 11.4, Loss: 3.28 Score: 14.0, Done: True
Time: 00h 21m 34s, Episode: 1772, Steps: 5509, epr: 11.4, Loss: 3.18 Score: 1.0, Done: True
Time: 00h 21m 35s, Episode: 1773, Steps: 5511, epr: 11.4, Loss: 3.14 Score: 14.0, Done: True
Time: 00h 21m 37s, Episode: 1774, Steps: 5515, epr: 11.4, Loss: 3.09 Score: 11.0, Done: True
Time: 00h 21m 38s, Episode: 1775, Steps: 5517, epr: 11.4, Loss: 3.15 Score: 14.0, Done: True
Time: 00h 21m 39s, Episode: 1776, Steps: 5519, epr: 11.4, Loss: 3.1 Score: 13.0, Done: True
Time: 00h 21m 40s, Episode: 1777, Steps: 5520, epr: 11.4, Loss: 3.32 Score: 15.0, Done: True
Time: 00h 21m 41s, Episode: 1778, Steps: 5522, epr: 11.4, Loss: 2.87 Score: 14.0, Done: True
Time: 00h 21m 42s, Episode: 1779, Steps: 5530, epr: 11.4, Loss: 3.26 Score: 8.0, Done: True
Time: 00h 21m 43s, Episode: 1780, Steps: 5531, epr: 11.4, Loss: 3.56 Score: 15.0, Done: True
Time: 00h 21m 44s, Episode: 1781, Steps: 5532, epr: 11.4, Loss: 3.3 Score: 15.0, Done: True
Time: 00h 21m 45s, Episode: 1782, Steps: 5534, epr: 11.4, Loss: 2.83 Score: 14.0, Done: True
Time: 00h 21m 47s, Episode: 1783, Steps: 5539, epr: 11.4, Loss: 3.31 Score: 10.0, Done: True
Time: 00h 21m 48s, Episode: 1784, Steps: 5540, epr: 11.4, Loss: 3.45 Score: 15.0, Done: True
Time: 00h 21m 49s, Episode: 1785, Steps: 5541, epr: 11.4, Loss: 3.37 Score: 15.0, Done: True
Time: 00h 21m 50s, Episode: 1786, Steps: 5543, epr: 11.4, Loss: 3.54 Score: 14.0, Done: True
Time: 00h 21m 51s, Episode: 1787, Steps: 5547, epr: 11.4, Loss: 3.31 Score: 9.0, Done: True
Time: 00h 21m 52s, Episode: 1788, Steps: 5552, epr: 11.4, Loss: 3.41 Score: 11.0, Done: True
Time: 00h 21m 53s, Episode: 1789, Steps: 5555, epr: 11.4, Loss: 3.16 Score: 12.0, Done: True
Time: 00h 21m 54s, Episode: 1790, Steps: 5556, epr: 11.4, Loss: 3.31 Score: 15.0, Done: True
Time: 00h 21m 55s, Episode: 1791, Steps: 5559, epr: 11.4, Loss: 3.4 Score: 12.0, Done: True
Time: 00h 21m 56s, Episode: 1792, Steps: 5560, epr: 11.4, Loss: 3.87 Score: 15.0, Done: True
Time: 00h 21m 57s, Episode: 1793, Steps: 5562, epr: 11.4, Loss: 3.42 Score: 13.0, Done: True
Time: 00h 21m 58s, Episode: 1794, Steps: 5564, epr: 11.4, Loss: 3.17 Score: 14.0, Done: True
Time: 00h 21m 59s, Episode: 1795, Steps: 5565, epr: 11.4, Loss: 3.4 Score: 15.0, Done: True
Time: 00h 22m 00s, Episode: 1796, Steps: 5567, epr: 11.4, Loss: 3.6 Score: 14.0, Done: True
Time: 00h 22m 01s, Episode: 1797, Steps: 5568, epr: 11.4, Loss: 3.46 Score: 15.0, Done: True
Time: 00h 22m 02s, Episode: 1798, Steps: 5571, epr: 11.4, Loss: 2.83 Score: 13.0, Done: True
Time: 00h 22m 04s, Episode: 1799, Steps: 5573, epr: 11.4, Loss: 3.45 Score: 12.0, Done: True
Time: 00h 22m 05s, Episode: 1800, Steps: 5574, epr: 11.4, Loss: 3.14 Score: 15.0, Done: True
Time: 00h 22m 06s, Episode: 1801, Steps: 5576, epr: 11.4, Loss: 2.98 Score: 14.0, Done: True
Time: 00h 22m 07s, Episode: 1802, Steps: 5581, epr: 11.4, Loss: 3.07 Score: 11.0, Done: True
Time: 00h 22m 08s, Episode: 1803, Steps: 5583, epr: 11.4, Loss: 3.59 Score: 14.0, Done: True
Time: 00h 22m 09s, Episode: 1804, Steps: 5585, epr: 11.4, Loss: 3.26 Score: 14.0, Done: True
Time: 00h 22m 10s, Episode: 1805, Steps: 5586, epr: 11.4, Loss: 2.79 Score: 15.0, Done: True
Time: 00h 22m 11s, Episode: 1806, Steps: 5589, epr: 11.4, Loss: 3.32 Score: 11.0, Done: True
Time: 00h 22m 12s, Episode: 1807, Steps: 5590, epr: 11.4, Loss: 2.96 Score: 15.0, Done: True
Time: 00h 22m 13s, Episode: 1808, Steps: 5593, epr: 11.4, Loss: 2.97 Score: 13.0, Done: True
Time: 00h 22m 14s, Episode: 1809, Steps: 5594, epr: 11.4, Loss: 2.86 Score: 15.0, Done: True
Time: 00h 22m 15s, Episode: 1810, Steps: 5597, epr: 11.4, Loss: 3.1 Score: 12.0, Done: True
Time: 00h 22m 16s, Episode: 1811, Steps: 5605, epr: 11.4, Loss: 3.19 Score: 3.0, Done: True
Time: 00h 22m 18s, Episode: 1812, Steps: 5608, epr: 11.4, Loss: 2.66 Score: 12.0, Done: True
Time: 00h 22m 19s, Episode: 1813, Steps: 5609, epr: 11.4, Loss: 3.72 Score: 15.0, Done: True
Time: 00h 22m 20s, Episode: 1814, Steps: 5610, epr: 11.4, Loss: 3.11 Score: 15.0, Done: True
Time: 00h 22m 21s, Episode: 1815, Steps: 5613, epr: 11.4, Loss: 3.85 Score: 12.0, Done: True
Time: 00h 22m 22s, Episode: 1816, Steps: 5614, epr: 11.4, Loss: 3.47 Score: 15.0, Done: True
Time: 00h 22m 23s, Episode: 1817, Steps: 5615, epr: 11.4, Loss: 3.45 Score: 15.0, Done: True
Time: 00h 22m 24s, Episode: 1818, Steps: 5617, epr: 11.4, Loss: 3.08 Score: 13.0, Done: True
Time: 00h 22m 25s, Episode: 1819, Steps: 5620, epr: 11.4, Loss: 3.43 Score: 12.0, Done: True
Time: 00h 22m 26s, Episode: 1820, Steps: 5621, epr: 11.4, Loss: 3.58 Score: 15.0, Done: True
Time: 00h 22m 27s, Episode: 1821, Steps: 5623, epr: 11.4, Loss: 3.84 Score: 14.0, Done: True
Time: 00h 22m 28s, Episode: 1822, Steps: 5624, epr: 11.4, Loss: 3.46 Score: 15.0, Done: True
Time: 00h 22m 29s, Episode: 1823, Steps: 5627, epr: 11.4, Loss: 3.57 Score: 13.0, Done: True
